id,name,mass,fall,year,longtitude,latitude
52429,Sayh al Uhaymir 498,4053,Found,2009,57.335,20.532
52430,Sayh al Uhaymir 499,15900,Found,2009,57.26967,20.76467
52431,Sayh al Uhaymir 500,1269,Found,2009,56.56283,20.12617
52434,Dhofar 1568,1460,Found,2009,54.68383,18.88333
52562,Northwest Africa 6410,10000,Found,2009,0,0
52564,Northwest Africa 6412,1716,Found,2009,0,0
52565,Northwest Africa 6413,3200,Found,2009,0,0
52635,Northwest Africa 6368,6000,Found,2009,0,0
52636,Northwest Africa 6369,14830,Found,2009,0,0
52779,Jiddat al Harasis 628,16000,Found,2009,55.76756,19.83956
52888,Bouanane,1395,Found,2009,-3.2,31.98333
52889,Northwest Africa 6513,4055,Found,2009,0,0
52890,Romashki,3400,Found,2009,46.69967,50.28533
53334,Miller Range 090015,1105.6,Found,2009,0,0
53335,Miller Range 090016,1450.7,Found,2009,0,0
53336,Miller Range 090017,1330,Found,2009,0,0
53489,Javorje,4920,Found,2009,14.19166,46.16244
53490,Camp Creek,3016,Found,2009,-111.78558,33.88098
53721,Northwest Africa 6712,3758,Found,2009,0,0
53765,Northwest Africa 6733,2335,Found,2009,0,0
53789,Dhofar 1500,2448,Found,2009,54.5945,19.18258
53796,Dhofar 1507,2400,Found,2009,54.14722,18.68038
53797,Dhofar 1508,1645,Found,2009,54.43642,18.6213
53800,Dhofar 1511,17973,Found,2009,54.248,18.63988
53884,Dhofar 1558,11400,Found,2009,54.66433,18.39317
54160,Miller Range 090002,3971,Found,2009,0,0
54607,Northwest Africa 6747,8300,Found,2009,0,0
54863,Northwest Africa 7185,1446,Found,2009,0,0
54954,Miller Range 090005,1194.4,Found,2009,0,0
54955,Miller Range 090009,1246.9,Found,2009,0,0
54956,Miller Range 090018,1112.3,Found,2009,0,0
55294,Northwest Africa 7197,1148.5,Found,2009,0,0
55398,Dhofar 1642,1540,Found,2009,54.7253,18.92618
55403,Al Huwaysah 001,3150.5,Found,2009,55.32742,22.80487
55763,Northwest Africa 7335,4908,Found,2009,0,0
55803,Miller Range 090003,10310,Found,2009,0,0
55804,Miller Range 090004,4960.2,Found,2009,0,0
55805,Miller Range 090006,1386.2,Found,2009,0,0
55807,Miller Range 090008,1209.8,Found,2009,0,0
55808,Miller Range 090010,2487.9,Found,2009,0,0
55809,Miller Range 090011,3434.2,Found,2009,0,0
55810,Miller Range 090012,1967.5,Found,2009,0,0
55811,Miller Range 090014,1742.2,Found,2009,0,0
56071,Miller Range 090025,1014,Found,2009,0,0
56073,Northwest Africa 7370,2290,Found,2009,-6.18333,22.83333
56142,Northwest Africa 7486,1630,Found,2009,0,0
56547,Northwest Africa 7610,1086,Found,2009,0,0
51864,Dhofar 1576,7700,Found,2010,54.23333,18.51667
51866,Sayh al Uhaymir 504,20000,Found,2010,56.76667,20.38333
52022,Northwest Africa 6287,4426,Found,2010,0,0
52024,Northwest Africa 6289,3467,Found,2010,0,0
52025,Northwest Africa 6290,1050,Found,2010,0,0
52090,Mifflin,3584,Fell,2010,-90.36556,42.9075
52580,Northwest Africa 6351,1123,Found,2010,0,0
52581,Northwest Africa 6352,1277,Found,2010,0,0
52666,Northwest Africa 6423,2010,Found,2010,0,0
52752,Stump Spring 083,13700,Found,2010,-115.85828,35.98728
52787,Jiddat al Harasis 630,3036,Found,2010,55.89089,19.79759
52849,Northwest Africa 6488,2370,Found,2010,0,0
52892,Northwest Africa 6515,2510,Found,2010,0,0
52935,Northwest Africa 6560,5888,Found,2010,0,0
52973,Northwest Africa 6578,1638,Found,2010,0,0
52985,Northwest Africa 6583,1825,Found,2010,0,0
53501,Northwest Africa 6594,3050,Found,2010,0,0
53509,Northwest Africa 6602,1048,Found,2010,0,0
53512,Northwest Africa 6605,2237,Found,2010,0,0
53577,Northwest Africa 6590,3950,Found,2010,0,0
53587,Northwest Africa 6676,1800,Found,2010,0,0
53588,Northwest Africa 6677,5200,Found,2010,0,0
53593,Northwest Africa 6682,13000,Found,2010,0,0
53633,Varre-Sai,2500,Fell,2010,0,20.85001
53759,Northwest Africa 6849,4300,Found,2010,0,0
53761,Shawnee,8181,Found,2010,0,0
53810,Košice,4300,Fell,2010,21.17633,48.76367
53812,Bou Azarif,100000,Found,2010,-5.15262,31.15643
53825,Ksar el Hajoui,3100,Found,2010,-2.99347,31.99317
54437,Plainview (e),1250,Found,2010,-101.70558,34.18513
54514,Northwest Africa 6951,1481,Found,2010,0,0
54617,Los Vientos 002,30750,Found,2010,0,24.68333
54719,Huaxi,1600,Fell,2010,106.63241,26.46469
54828,San Juan 062,1125,Found,2010,0,25.42517
54888,Northwest Africa 7136,1300,Found,2010,0,0
55292,Northwest Africa 7214,2200,Found,2010,0,0
55327,Northwest Africa 7245,1183,Found,2010,0,0
55410,Al Huwaysah 009,3407.8,Found,2010,55.41402,22.75747
55412,Al Huwaysah 012,4694.9,Found,2010,55.34027,22.67752
55414,Al Huwaysah 016,1330.9,Found,2010,55.3336,22.69813
55425,Umm as Samim 027,2907,Found,2010,55.54083,21.11303
55428,Umm as Samim 032,4335.1,Found,2010,55.57372,21.04832
55435,Ramlat as Sahmah 343,1192,Found,2010,55.52437,20.49517
55445,Ramlat as Sahmah 354,3873.8,Found,2010,55.59398,20.31777
55464,Ramlat as Sahmah 378,1649.2,Found,2010,56.05498,20.57258
55467,Ramlat as Sahmah 381,1628.1,Found,2010,56.28135,20.56808
55474,Jiddat al Harasis 644,2272.8,Found,2010,56.67058,19.8122
55476,Jiddat al Harasis 645,3030,Found,2010,56.60802,19.43827
55477,Jiddat al Harasis 646,3020,Found,2010,56.666,19.51878
55479,Jiddat al Harasis 648,1577.9,Found,2010,56.56593,19.40178
55493,Ramlat as Sahmah 397,1118.8,Found,2010,55.70913,20.1465
55495,Ramlat as Sahmah 399,6319,Found,2010,55.70925,20.15122
55513,Ramlat as Sahmah 418,28791,Found,2010,56.22002,20.3936
55515,Ramlat as Sahmah 421,2841,Found,2010,56.27817,20.42458
55517,Hayy 001,4208,Found,2010,57.62995,20.84132
55636,Al Huwaysah 005,1228.1,Found,2010,55.33122,22.73342
55637,Al Huwaysah 010,1411.8,Found,2010,55.47218,22.74868
55643,Ramlat as Sahmah 337,1119.8,Found,2010,55.46177,20.81403
55645,Ramlat as Sahmah 339,1035.8,Found,2010,55.46208,20.79882
55646,Ramlat as Sahmah 357,2781.2,Found,2010,55.53323,20.43182
55653,Ramlat as Sahmah 384,5026,Found,2010,56.40473,20.0049
55654,Ramlat as Sahmah 385,2275,Found,2010,56.46193,20.05473
55659,Ramlat as Sahmah 422,3879,Found,2010,56.48438,20.5052
56098,Dar al Gani 1059,1470,Found,2010,15.49467,28.28767
56325,Dhofar 1700,39000,Found,2010,54.67967,18.86622
56340,Dhofar 1716,1540,Found,2010,54.63185,18.91025
56345,Dhofar 1722,25000,Found,2010,54.71472,19.08188
56347,Dhofar 1724,1768,Found,2010,54.83333,19.30085
56348,Sayh al Uhaymir 552,1484,Found,2010,57.15917,20.59627
56350,Sayh al Uhaymir 554,2022,Found,2010,56.6424,20.24095
56351,Sayh al Uhaymir 555,1324,Found,2010,56.59222,20.05132
56405,Tieret 010,5150,Found,2010,10.00652,30.98022
56406,Shişr 176,1170,Found,2010,53.82097,18.22012
56768,Northwest Africa 7751,20000,Found,2010,0,0
56799,Dominion Range 10005,1083.3,Found,2010,0,0
57003,Patuxent Range 10200,5908.4,Found,2010,0,0
57004,Patuxent Range 10201,1674.1,Found,2010,0,0
57170,El Médano 153,6038,Found,2010,0,24.85
57174,Los Vientos 005,1431,Found,2010,0,24.68333
57184,Catalina 018,1018,Found,2010,0,25.23333
57185,Catalina 019,3191,Found,2010,0,25.23333
57186,Catalina 020,2084,Found,2010,0,25.23333
57193,Los Vientos 008,1617,Found,2010,0,24.68333
57201,San Juan 063,3384,Found,2010,0,25.58333
57295,Catalina 027,2408,Found,2010,0,25.23333
57296,Catalina 028,4993,Found,2010,0,25.23333
57299,Catalina 031,1178,Found,2010,0,25.23333
57300,Catalina 032,1107,Found,2010,0,25.23333
57330,Los Vientos 020,8100,Found,2010,0,24.68333
53526,Northwest Africa 6619,3367,Found,2011,0,0
53528,Northwest Africa 6621,24000,Found,2011,0,0
53529,Northwest Africa 6622,3500,Found,2011,0,0
53530,Northwest Africa 6623,4000,Found,2011,0,0
53531,Northwest Africa 6624,8000,Found,2011,0,0
53532,Northwest Africa 6625,6200,Found,2011,0,0
53533,Northwest Africa 6626,3300,Found,2011,0,0
53534,Northwest Africa 6627,7000,Found,2011,0,0
53535,Northwest Africa 6628,1700,Found,2011,0,0
53536,Northwest Africa 6629,1100,Found,2011,0,0
53537,Northwest Africa 6630,1000,Found,2011,0,0
53546,Northwest Africa 6639,1400,Found,2011,0,0
53547,Northwest Africa 6640,2200,Found,2011,0,0
53548,Northwest Africa 6641,1600,Found,2011,0,0
53549,Northwest Africa 6642,2500,Found,2011,0,0
53550,Northwest Africa 6643,1725,Found,2011,0,0
53551,Northwest Africa 6644,1100,Found,2011,0,0
53553,Northwest Africa 6646,1700,Found,2011,0,0
53611,Northwest Africa 6706,2109,Found,2011,0,0
53627,Northwest Africa 6694,5005,Found,2011,0,0
53629,Northwest Africa 6693,5100,Found,2011,0,0
53722,Northwest Africa 6811,1158.2,Found,2011,0,0
53727,Northwest Africa 6816,6859.4,Found,2011,0,0
53730,Northwest Africa 6817,1131,Found,2011,0,0
53762,Northwest Africa 6852,1009,Found,2011,0,0
53829,Sołtmany,1066,Fell,2011,22.005,54.00883
53843,Northwest Africa 6901,1197,Found,2011,0,0
53865,Northwest Africa 6920,1468,Found,2011,0,0
